observation_id,schema_version,stage,environment_id,classifier,configuration_id,seed,phase,outer_repetition,inner_operation_count,measured_operation_count,record_count,measured_record_count,feature_count,warmup_calls,worker_pid,wall_time_sec,process_cpu_time_sec,start_rss_mib,end_rss_mib,absolute_peak_rss_mib,incremental_peak_rss_mib,selected_input_bytes,numpy_dense_nbytes,serialized_model_bytes,per_operation_latency_sec,per_record_latency_sec,throughput_records_sec,time_unit,rss_unit,size_unit,throughput_unit,measurement_kind,measurement_scope,measurement_provenance,derived_measurement_provenance,workload_sha256,model_sha256,feature_manifest_sha256,v06_lock_sha256,status,failure_type,failure_stage,failure_reason
v07d__training__logistic_regression__none_natural__s43__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,training,9,1,1,28000,28000,43,3,7576,0.1872275180012366,0.1986437040000002,160.6953125,160.82421875,182.5703125,21.875,9632132,9632000,2342,0.1872275180012366,6.686697071472736e-06,149550.6659433207,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__none_natural__s43__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,none_natural,43,training,10,1,1,28000,28000,43,3,7581,0.1810094359989307,0.19320657799999985,160.9140625,161.04296875,182.7890625,21.875,9632132,9632000,2342,0.1810094359989307,6.464622714247526e-06,154688.0683069219,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,251a67c9664b01dbc5594c2798d575fe67b59a7d9d69228a3a1725b5d03d0ecd,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s43__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,training,1,1,1,28000,28000,42,3,7584,0.20386633099951723,0.21487616900000006,160.484375,160.73828125,181.859375,21.375,9408132,9408000,2310,0.20386633099951723,7.280940392839901e-06,137344.89585760146,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s43__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,training,2,1,1,28000,28000,42,3,7587,0.28029514599984395,0.2981711229999999,160.55859375,160.6875,181.80859375,21.25,9408132,9408000,2310,0.28029514599984395,1.0010540928565855e-05,99894.7017085183,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s43__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,training,3,1,1,28000,28000,42,3,7590,0.2213809160002711,0.2354459689999997,160.8984375,161.02734375,182.1484375,21.25,9408132,9408000,2310,0.2213809160002711,7.906461285723967e-06,126478.83343280462,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s43__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,training,4,1,1,28000,28000,42,3,7593,0.24447911199968075,0.25944452400000007,160.296875,160.55078125,181.671875,21.375,9408132,9408000,2310,0.24447911199968075,8.731396857131455e-06,114529.21180455107,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s43__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,training,5,1,1,28000,28000,42,3,7597,0.22117052499925194,0.23705020500000007,160.87890625,161.0078125,182.12890625,21.25,9408132,9408000,2310,0.22117052499925194,7.898947321401854e-06,126599.14787512804,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s43__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,training,6,1,1,28000,28000,42,3,7603,0.2013975930003653,0.21218342899999998,160.81640625,160.9453125,182.06640625,21.25,9408132,9408000,2310,0.2013975930003653,7.192771178584475e-06,139028.47389019796,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s43__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,training,7,1,1,28000,28000,42,3,7606,0.1919438339991757,0.20221213700000007,160.64453125,160.7734375,181.89453125,21.25,9408132,9408000,2310,0.1919438339991757,6.855136928541989e-06,145876.0066245225,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s43__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,training,8,1,1,28000,28000,42,3,7611,0.20096295599978475,0.21198944600000003,160.859375,160.98828125,182.109375,21.25,9408132,9408000,2310,0.20096295599978475,7.1772484285637415e-06,139329.16074358494,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s43__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,training,9,1,1,28000,28000,42,3,7614,0.6284563080007501,0.6853729300000007,160.6875,160.7421875,181.9375,21.25,9408132,9408000,2310,0.6284563080007501,2.2444868142883933e-05,44553.61437786154,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__logistic_regression__pairwise_correlation_filter_natural__s43__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,logistic_regression,pairwise_correlation_filter_natural,43,training,10,1,1,28000,28000,42,3,7617,0.2749192259998381,0.2870417950000004,160.25390625,160.3828125,181.50390625,21.25,9408132,9408000,2310,0.2749192259998381,9.818543785708502e-06,101848.09701165276,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,f71e7a4387781f38503919610b9fa1c077d8fd552571117dc0422dc8ce817f1f,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s44__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,training,1,1,1,28000,28000,11,3,7620,0.046310964000440435,0.048759868999999956,154.375,154.50390625,157.125,2.75,2464132,2464000,3540,0.046310964000440435,1.6539630000157298e-06,604608.4464951692,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s44__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,training,2,1,1,28000,28000,11,3,7623,0.04464488700068614,0.046712464000000065,153.98046875,154.109375,156.73046875,2.75,2464132,2464000,3540,0.04464488700068614,1.594460250024505e-06,627171.4832556228,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s44__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,training,3,1,1,28000,28000,11,3,7627,0.051973646999613266,0.05513613700000031,154.26953125,154.3984375,157.01953125,2.75,2464132,2464000,3540,0.051973646999613266,1.8562016785576167e-06,538734.562925868,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s44__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,training,4,1,1,28000,28000,11,3,7630,0.0553194469994196,0.058509925000000074,154.390625,154.51953125,157.140625,2.75,2464132,2464000,3540,0.0553194469994196,1.975694535693557e-06,506151.1189779929,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s44__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,training,5,1,1,28000,28000,11,3,7633,0.045873983999626944,0.04349091800000027,154.50390625,154.6328125,157.25390625,2.75,2464132,2464000,3540,0.045873983999626944,1.638356571415248e-06,610367.741337393,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s44__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,training,6,1,1,28000,28000,11,3,7636,0.05246739100039122,0.054066129999999823,154.08203125,154.2109375,156.83203125,2.75,2464132,2464000,3540,0.05246739100039122,1.873835392871115e-06,533664.8052462,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s44__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,training,7,1,1,28000,28000,11,3,7639,0.07449185100085742,0.07758466900000016,153.94921875,154.078125,156.69921875,2.75,2464132,2464000,3540,0.07449185100085742,2.660423250030622e-06,375880.04088766314,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s44__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,training,8,1,1,28000,28000,11,3,7642,0.040899399000409176,0.04252529599999999,154.046875,154.17578125,156.796875,2.75,2464132,2464000,3540,0.040899399000409176,1.4606928214431847e-06,684606.6368779618,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s44__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,training,9,1,1,28000,28000,11,3,7646,0.04617900599987479,0.04667476599999976,154.171875,154.30078125,156.921875,2.75,2464132,2464000,3540,0.04617900599987479,1.6492502142812425e-06,606336.1346512291,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s44__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,44,training,10,1,1,28000,28000,11,3,7649,0.06478667299961671,0.06758428900000002,154.0703125,154.32421875,156.9453125,2.875,2464132,2464000,3540,0.06478667299961671,2.3138097499863113e-06,432187.6506942354,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,4a09ca852a5eb41dd1b19ae40dd16297ee1c6c187baef5cfbb808efbed05b5d9,3cdda0adb573d35876faa4e7b65da09f98d49d65f431984b791306872e074533,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s44__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,44,training,1,1,1,28000,28000,43,3,8421,0.16953343099885387,0.18130405999999955,167.1953125,167.3203125,167.3203125,0.125,9632132,9632000,4260,0.16953343099885387,6.05476539281621e-06,165159.1655700597,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,8a7d2a1a943ce3520748e82dd37f4cfc2c6459452b87593f0170a3696a1f25a3,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s44__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,44,training,2,1,1,28000,28000,43,3,8424,0.14103214200076764,0.14997181500000067,167.24609375,167.37109375,167.37109375,0.125,9632132,9632000,4260,0.14103214200076764,5.03686221431313e-06,198536.30245400086,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,8a7d2a1a943ce3520748e82dd37f4cfc2c6459452b87593f0170a3696a1f25a3,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s44__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,44,training,3,1,1,28000,28000,43,3,8428,0.21563308199984021,0.23139468100000027,167.36328125,167.48828125,167.48828125,0.125,9632132,9632000,4260,0.21563308199984021,7.701181499994294e-06,129850.20545233754,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,8a7d2a1a943ce3520748e82dd37f4cfc2c6459452b87593f0170a3696a1f25a3,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s44__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,44,training,4,1,1,28000,28000,43,3,8431,0.17120758700002625,0.1834509999999998,167.40625,167.53125,167.53125,0.125,9632132,9632000,4260,0.17120758700002625,6.114556678572366e-06,163544.15415010613,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,8a7d2a1a943ce3520748e82dd37f4cfc2c6459452b87593f0170a3696a1f25a3,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s44__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,44,training,5,1,1,28000,28000,43,3,8435,0.13399702700189664,0.1421679840000003,167.109375,167.234375,167.234375,0.125,9632132,9632000,4260,0.13399702700189664,4.785608107210595e-06,208959.85997960746,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,af456a668638cdce5c3ab654bee66b4beaa6bf4fe4025ed383b43c5afcd18836,8a7d2a1a943ce3520748e82dd37f4cfc2c6459452b87593f0170a3696a1f25a3,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
